107374182734,111669150051,REACHING_DEF,
107374182734,111669150050,REACHING_DEF,
107374182735,111669150053,REACHING_DEF,
107374182735,111669150055,REACHING_DEF,
107374182735,111669150054,REACHING_DEF,
107374182736,111669150056,REACHING_DEF,
107374182738,111669150057,REACHING_DEF,
107374182740,111669150058,REACHING_DEF,
107374182741,111669150059,REACHING_DEF,
107374182743,111669150060,REACHING_DEF,
107374182745,111669150061,REACHING_DEF,
107374182746,111669150062,REACHING_DEF,
107374182747,111669150063,REACHING_DEF,
107374182749,111669150064,REACHING_DEF,
107374182750,111669150065,REACHING_DEF,
107374182750,111669150066,REACHING_DEF,
107374182752,111669150067,REACHING_DEF,
107374182753,111669150068,REACHING_DEF,
107374182753,111669150070,REACHING_DEF,
107374182753,111669150069,REACHING_DEF,
107374182754,111669150071,REACHING_DEF,
107374182755,111669150072,REACHING_DEF,
107374182757,111669150073,REACHING_DEF,
107374182759,111669150074,REACHING_DEF,
107374182760,111669150075,REACHING_DEF,
107374182761,111669150076,REACHING_DEF,
107374182763,111669150077,REACHING_DEF,
107374182765,111669150078,REACHING_DEF,
107374182766,111669150079,REACHING_DEF,
107374182767,111669150080,REACHING_DEF,
107374182769,111669150081,REACHING_DEF,
107374182771,111669150082,REACHING_DEF,
107374182772,111669150083,REACHING_DEF,
107374182773,111669150084,REACHING_DEF,
107374182775,111669150085,REACHING_DEF,
107374182776,111669150086,REACHING_DEF,
107374182776,111669150087,REACHING_DEF,
107374182778,111669150088,REACHING_DEF,
107374182779,111669150090,REACHING_DEF,
107374182779,111669150091,REACHING_DEF,
107374182779,111669150089,REACHING_DEF,
107374182780,111669150092,REACHING_DEF,
107374182781,111669150093,REACHING_DEF,
107374182783,111669150094,REACHING_DEF,
107374182784,111669150095,REACHING_DEF,
107374182784,111669150096,REACHING_DEF,
107374182785,111669150097,REACHING_DEF,
107374182785,111669150098,REACHING_DEF,
107374182787,111669150099,REACHING_DEF,
107374182788,111669150100,REACHING_DEF,
107374182788,111669150102,REACHING_DEF,
107374182788,111669150101,REACHING_DEF,
107374182789,111669150105,REACHING_DEF,
107374182789,111669150103,REACHING_DEF,
107374182789,111669150104,REACHING_DEF,
107374182790,111669150106,REACHING_DEF,
107374182792,111669150107,REACHING_DEF,
107374182793,111669150108,REACHING_DEF,
107374182794,111669150109,REACHING_DEF,
107374182796,111669150110,REACHING_DEF,
107374182797,111669150111,REACHING_DEF,
107374182797,111669150112,REACHING_DEF,
107374182798,111669150113,REACHING_DEF,
107374182798,111669150114,REACHING_DEF,
107374182800,111669150115,REACHING_DEF,
107374182801,111669150117,REACHING_DEF,
107374182801,111669150118,REACHING_DEF,
107374182801,111669150116,REACHING_DEF,
107374182802,111669150120,REACHING_DEF,
107374182802,111669150119,REACHING_DEF,
107374182802,111669150121,REACHING_DEF,
107374182804,111669150122,REACHING_DEF,
107374182805,111669150123,REACHING_DEF,
107374182807,111669150124,REACHING_DEF,
107374182809,111669150125,REACHING_DEF,
107374182810,111669150126,REACHING_DEF,
107374182811,111669150127,REACHING_DEF,
107374182813,111669150128,REACHING_DEF,
107374182815,111669150129,REACHING_DEF,
107374182816,111669150130,REACHING_DEF,
107374182817,111669150131,REACHING_DEF,
107374182819,111669150132,REACHING_DEF,
107374182821,111669150133,REACHING_DEF,
107374182822,111669150134,REACHING_DEF,
107374182823,111669150135,REACHING_DEF,
107374182825,111669150136,REACHING_DEF,
107374182826,111669150137,REACHING_DEF,
107374182826,111669150138,REACHING_DEF,
107374182828,111669150139,REACHING_DEF,
107374182829,111669150141,REACHING_DEF,
107374182829,111669150142,REACHING_DEF,
107374182829,111669150140,REACHING_DEF,
107374182830,111669150143,REACHING_DEF,
107374182831,111669150144,REACHING_DEF,
107374182833,111669150145,REACHING_DEF,
107374182835,111669150146,REACHING_DEF,
107374182837,111669150147,REACHING_DEF,
107374182838,111669150148,REACHING_DEF,
107374182840,111669150149,REACHING_DEF,
107374182842,111669150150,REACHING_DEF,
107374182843,111669150151,REACHING_DEF,
107374182844,111669150152,REACHING_DEF,
107374182846,111669150153,REACHING_DEF,
107374182847,111669150154,REACHING_DEF,
107374182847,111669150155,REACHING_DEF,
107374182849,111669150156,REACHING_DEF,
107374182850,111669150159,REACHING_DEF,
107374182850,111669150157,REACHING_DEF,
107374182850,111669150158,REACHING_DEF,
107374182851,111669150160,REACHING_DEF,
107374182852,111669150161,REACHING_DEF,
107374182854,111669150162,REACHING_DEF,
107374182855,111669150163,REACHING_DEF,
107374182855,111669150164,REACHING_DEF,
107374182857,111669150165,REACHING_DEF,
107374182858,111669150167,REACHING_DEF,
107374182858,111669150166,REACHING_DEF,
107374182858,111669150168,REACHING_DEF,
107374182859,111669150169,REACHING_DEF,
107374182860,111669150170,REACHING_DEF,
107374182862,111669150171,REACHING_DEF,
107374182864,111669150172,REACHING_DEF,
107374182865,111669150173,REACHING_DEF,
107374182866,111669150174,REACHING_DEF,
107374182868,111669150175,REACHING_DEF,
107374182870,111669150176,REACHING_DEF,
107374182872,111669150177,REACHING_DEF,
107374182873,111669150178,REACHING_DEF,
107374182875,111669150179,REACHING_DEF,
107374182877,111669150180,REACHING_DEF,
107374182878,111669150181,REACHING_DEF,
107374182879,111669150182,REACHING_DEF,
107374182881,111669150183,REACHING_DEF,
107374182883,111669150184,REACHING_DEF,
107374182884,111669150185,REACHING_DEF,
