167503724639,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\models.py,core\\models.py:<module>,<empty>,ANY,false,1,<module>,0,3261,2
167503724640,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdmin<meta>,<empty>,ANY,false,8,IsAdmin<meta>,167,406,1
167503724641,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdmin,<empty>,BasePermission,false,8,IsAdmin,167,406,2
167503724642,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\permissions.py,core\\permissions.py:<module>.IsAdmin.has_permission,<empty>,ANY,false,9,has_permission,202,406,2
167503724643,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdmin.<body>,<empty>,ANY,false,8,<body>,167,406,2
167503724644,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdmin.<metaClassCallHandler>,<empty>,ANY,false,8,<metaClassCallHandler>,167,406,2
167503724645,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdmin.<fakeNew>,<empty>,ANY,false,8,<fakeNew>,167,406,4
167503724646,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\permissions.py,core\\permissions.py:<module>.IsAdmin.has_permission<metaClassAdapter>,<empty>,ANY,false,9,has_permission<metaClassAdapter>,202,406,8
167503724647,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.CurrentUserOrAdmin<meta>,<empty>,ANY,false,16,CurrentUserOrAdmin<meta>,406,697,3
167503724648,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.CurrentUserOrAdmin,<empty>,BasePermission,false,16,CurrentUserOrAdmin,406,697,4
167503724649,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\permissions.py,core\\permissions.py:<module>.CurrentUserOrAdmin.has_object_permission,<empty>,ANY,false,17,has_object_permission,452,697,2
167503724650,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.CurrentUserOrAdmin.<body>,<empty>,ANY,false,16,<body>,406,697,2
167503724651,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.CurrentUserOrAdmin.<metaClassCallHandler>,<empty>,ANY,false,16,<metaClassCallHandler>,406,697,2
167503724652,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.CurrentUserOrAdmin.<fakeNew>,<empty>,ANY,false,16,<fakeNew>,406,697,4
167503724653,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\permissions.py,core\\permissions.py:<module>.CurrentUserOrAdmin.has_object_permission<metaClassAdapter>,<empty>,ANY,false,17,has_object_permission<metaClassAdapter>,452,697,8
167503724654,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdminOrReadOnly<meta>,<empty>,ANY,false,24,IsAdminOrReadOnly<meta>,697,990,5
167503724655,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdminOrReadOnly,<empty>,BasePermission,false,24,IsAdminOrReadOnly,697,990,6
