30064771188,CALL,1,,"__init__(self, app)",5,STATIC_DISPATCH,,31,backend\\middleware_channels.py:<module>.UUIDAuthMiddleware.__init__,backend\\middleware_channels.py:<module>.UUIDAuthMiddleware.__init__,,,1,,,,ANY
30064771189,CALL,-1,,UUIDAuthMiddleware = class UUIDAuthMiddleware<meta>(...),1,STATIC_DISPATCH,,30,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771190,CALL,-1,,def <body>(...)(),1,DYNAMIC_DISPATCH,,30,<unknownFullName>,,,,2,,,,ANY
30064771191,CALL,2,,"import(django.conf, settings)",1,DYNAMIC_DISPATCH,,1,<unknownFullName>,import,,,2,,,,ANY
30064771192,CALL,-1,,"settings = import(django.conf, settings)",1,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771193,CALL,2,,"import(rest_framework.permissions, BasePermission)",1,DYNAMIC_DISPATCH,,2,<unknownFullName>,import,,,2,,,,ANY
30064771194,CALL,-1,,"BasePermission = import(rest_framework.permissions, BasePermission)",1,STATIC_DISPATCH,,2,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771195,CALL,1,,settings.DEBUG,16,STATIC_DISPATCH,,11,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771196,CALL,-1,,has_permission = def has_permission(...),5,STATIC_DISPATCH,,10,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771197,CALL,-1,,class DebugPermission<meta>(...).<fakeNew>,1,STATIC_DISPATCH,,5,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771198,CALL,1,,class DebugPermission<meta>(...).<fakeNew>(),1,DYNAMIC_DISPATCH,,5,<unknownFullName>,,,,1,,,,ANY
30064771199,CALL,2,,,1,STATIC_DISPATCH,,5,<operator>.alloc,<operator>.alloc,,,2,,,,ANY
30064771200,CALL,-1,,__newInstance = ,1,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771201,CALL,-1,,cls.__init__,1,STATIC_DISPATCH,,5,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771202,CALL,-1,,cls.__init__(__newInstance),1,DYNAMIC_DISPATCH,,5,<unknownFullName>,__init__,,,2,,,,ANY
30064771203,CALL,1,,"has_permission(self, request, view)",5,STATIC_DISPATCH,,10,backend\\permissions.py:<module>.DebugPermission.has_permission,backend\\permissions.py:<module>.DebugPermission.has_permission,,,1,,,,ANY
30064771204,CALL,-1,,DebugPermission = class DebugPermission<meta>(...),1,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771205,CALL,-1,,def <body>(...)(),1,DYNAMIC_DISPATCH,,5,<unknownFullName>,,,,2,,,,ANY
30064771206,CALL,2,,"import(, redis)",1,DYNAMIC_DISPATCH,,1,<unknownFullName>,import,,,2,,,,ANY
30064771207,CALL,-1,,"redis = import(, redis)",1,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771208,CALL,2,,"import(django.conf, settings)",1,DYNAMIC_DISPATCH,,2,<unknownFullName>,import,,,2,,,,ANY
30064771209,CALL,-1,,"settings = import(django.conf, settings)",1,STATIC_DISPATCH,,2,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771210,CALL,-1,host,settings.REDIS_HOST,22,STATIC_DISPATCH,,4,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771211,CALL,-1,port,settings.REDIS_PORT,48,STATIC_DISPATCH,,4,<operator>.fieldAccess,<operator>.fieldAccess,,,3,,,,ANY
30064771212,CALL,-1,,redis.Redis,5,STATIC_DISPATCH,,4,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771213,CALL,2,,"redis.Redis(host = settings.REDIS_HOST, port = settings.REDIS_PORT, db = 2, decode_responses = True)",5,DYNAMIC_DISPATCH,,4,<unknownFullName>,Redis,,,2,,,,ANY
30064771214,CALL,-1,,"r = redis.Redis(host = settings.REDIS_HOST, port = settings.REDIS_PORT, db = 2, decode_responses = True)",1,STATIC_DISPATCH,,4,<operator>.assignment,<operator>.assignment,,,3,,,,ANY
30064771215,CALL,2,,"import(job.routing, job_websocket_urlpatterns)",1,DYNAMIC_DISPATCH,,1,<unknownFullName>,import,,,2,,,,ANY
30064771216,CALL,-1,,"job_websocket_urlpatterns = import(job.routing, job_websocket_urlpatterns)",1,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771217,CALL,1,,*job_websocket_urlpatterns,5,STATIC_DISPATCH,,4,<operator>.starredUnpack,<operator>.starredUnpack,,,1,,,,ANY
30064771218,CALL,2,,[*job_websocket_urlpatterns],25,STATIC_DISPATCH,,3,<operator>.listLiteral,<operator>.listLiteral,,,2,,,,ANY
30064771219,CALL,-1,,websocket_urlpatterns = [*job_websocket_urlpatterns],1,STATIC_DISPATCH,,3,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771220,CALL,2,,"import(, json)",1,DYNAMIC_DISPATCH,,12,<unknownFullName>,import,,,2,,,,ANY
30064771221,CALL,-1,,"json = import(, json)",1,STATIC_DISPATCH,,12,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771222,CALL,2,,"import(, os)",1,DYNAMIC_DISPATCH,,13,<unknownFullName>,import,,,2,,,,ANY
30064771223,CALL,-1,,"os = import(, os)",1,STATIC_DISPATCH,,13,<operator>.assignment,<operator>.assignment,,,3,,,,ANY
30064771224,CALL,2,,"import(datetime, timedelta)",1,DYNAMIC_DISPATCH,,14,<unknownFullName>,import,,,2,,,,ANY
30064771225,CALL,-1,,"timedelta = import(datetime, timedelta)",1,STATIC_DISPATCH,,14,<operator>.assignment,<operator>.assignment,,,4,,,,ANY
30064771226,CALL,2,,"import(pathlib, Path)",1,DYNAMIC_DISPATCH,,15,<unknownFullName>,import,,,2,,,,ANY
30064771227,CALL,-1,,"Path = import(pathlib, Path)",1,STATIC_DISPATCH,,15,<operator>.assignment,<operator>.assignment,,,5,,,,ANY
30064771228,CALL,2,,Path(__file__),12,DYNAMIC_DISPATCH,,18,<unknownFullName>,Path,,,2,,,,ANY
30064771229,CALL,-1,,tmp0 = Path(__file__),12,STATIC_DISPATCH,,18,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771230,CALL,-1,,tmp0.resolve,12,STATIC_DISPATCH,,18,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771231,CALL,-1,,tmp0.resolve(),12,DYNAMIC_DISPATCH,,18,<unknownFullName>,resolve,,,2,,,,ANY
30064771232,CALL,1,,"tmp0 = Path(__file__)
tmp0.resolve().parent",12,STATIC_DISPATCH,,18,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771233,CALL,2,,"tmp0 = Path(__file__)
tmp0.resolve().parent.parent",12,STATIC_DISPATCH,,18,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771234,CALL,-1,,"BASE_DIR = tmp0 = Path(__file__)
tmp0.resolve().parent.parent",1,STATIC_DISPATCH,,18,<operator>.assignment,<operator>.assignment,,,6,,,,ANY
30064771235,CALL,2,,os.environ,14,STATIC_DISPATCH,,25,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771236,CALL,-1,,tmp1 = os.environ,14,STATIC_DISPATCH,,25,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771237,CALL,-1,,tmp1.get,14,STATIC_DISPATCH,,25,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771238,CALL,-1,,"tmp1.get('SECRET_KEY', 'wekgh2o35b24uk5g23yuf23yu5g23tb2j4bt')",14,DYNAMIC_DISPATCH,,25,<unknownFullName>,get,,,2,,,,ANY
30064771239,CALL,-1,,"SECRET_KEY = tmp1 = os.environ
tmp1.get('SECRET_KEY', 'wekgh2o35b24uk5g23yuf23yu5g23tb2j4bt')",1,STATIC_DISPATCH,,25,<operator>.assignment,<operator>.assignment,,,7,,,,ANY
30064771240,CALL,2,,os.environ,9,STATIC_DISPATCH,,28,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771241,CALL,-1,,tmp2 = os.environ,9,STATIC_DISPATCH,,28,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771242,CALL,-1,,tmp2.get,9,STATIC_DISPATCH,,28,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771243,CALL,-1,,"tmp2.get('DEBUG', True)",9,DYNAMIC_DISPATCH,,28,<unknownFullName>,get,,,2,,,,ANY
30064771244,CALL,-1,,"DEBUG = tmp2 = os.environ
tmp2.get('DEBUG', True)",1,STATIC_DISPATCH,,28,<operator>.assignment,<operator>.assignment,,,8,,,,ANY
30064771245,CALL,-1,,CORS_ALLOW_ALL_ORIGINS = True,1,STATIC_DISPATCH,,30,<operator>.assignment,<operator>.assignment,,,9,,,,ANY
30064771246,CALL,2,,os.environ,28,STATIC_DISPATCH,,32,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771247,CALL,-1,,tmp3 = os.environ,28,STATIC_DISPATCH,,32,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771248,CALL,-1,,tmp3.get,28,STATIC_DISPATCH,,32,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771249,CALL,-1,,"tmp3.get('ALLOWED_HOSTS', '[""*""]')",28,DYNAMIC_DISPATCH,,32,<unknownFullName>,get,,,2,,,,ANY
30064771250,CALL,-1,,json.loads,17,STATIC_DISPATCH,,32,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771251,CALL,2,,"json.loads(tmp3 = os.environ
tmp3.get('ALLOWED_HOSTS', '[""*""]'))",17,DYNAMIC_DISPATCH,,32,<unknownFullName>,loads,,,2,,,,ANY
